1.839151381828680542e+03
1.092279767121310397e+04
2.269509647550260343e+04
3.694942104806146381e+04
4.250885703589190234e+04
3.610340341567731957e+04
2.535745316608414942e+04
1.450131447692482107e+04
1.163958606113223686e+04
1.100063401979637092e+04
5.576405289773454570e+03
4.168374109236345248e+03
2.958260196883000390e+03
2.809753306591692308e+03
2.903955023186096696e+03
3.216615518311790311e+03
4.265923217984533039e+03
5.055548997626101482e+03
7.564458427983637193e+03
1.058533829571247225e+04
1.402439497986520473e+04
1.223372546234860056e+04
6.482854471590258072e+03
5.085046348242989552e+03
5.564535961787670203e+03
4.536668083081760415e+03
3.449448852480463756e+03
4.126190634651935397e+03
3.739296227025863118e+03
6.245504149920941927e+03
8.479232928722722136e+03
9.845017552660316142e+03
7.436515264410269083e+03
6.436552022816448698e+03
5.467627213370052232e+03
5.898256313382648841e+03
5.415522068683478210e+03
6.449691483125548075e+03
5.825204144419278236e+03
4.807152012916715648e+03
4.031170315408150145e+03
3.096249003212136813e+03
2.882880152439485300e+03
3.014327726238762807e+03
2.471040358819985158e+03
1.874257535556155744e+03
1.595033011538406072e+03
1.624623894497747187e+03
1.876570143288454119e+03
2.084864004520402887e+03
2.208092995036841330e+03
1.755491581349826674e+03
1.612645879144887431e+03
1.892941268029417188e+03
2.275915457750589212e+03
1.926306033945522131e+03
2.129232827261470447e+03
1.769313340307077397e+03
1.527982677125134842e+03
1.819936680725737233e+03
2.112534033807474771e+03
1.900972054818063043e+03
2.011659056741292034e+03
2.479644838620997689e+03
2.854871730336602923e+03
2.929972135446343600e+03
3.465358404065680133e+03
3.247770993295614971e+03
2.663611222739027198e+03
2.837988041017852538e+03
2.231702407169822436e+03
1.999057577899610578e+03
1.896975984922195266e+03
1.902582465088433082e+03
1.627590478309394939e+03
1.472889738566894039e+03
1.174972872576425971e+03
1.143295598271841300e+03
9.787117143129077022e+02
1.249046478976561502e+03
1.103246478586204830e+03
9.384381443606220046e+02
9.429390846986045744e+02
8.900219781908176628e+02
1.142792357162450344e+03
